country,iso3,who_region,month_start,month_lab,cases,deaths
Venezuela (Bolivarian Republic of),VEN,AMRO,2024/4/1,2024-04,0,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2024/5/1,2024-05,0,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2024/6/1,2024-06,0,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2024/7/1,2024-07,0,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2024/8/1,2024-08,0,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2024/9/1,2024-09,0,0
Viet Nam,VNM,WPRO,2022/10/1,2022-10,2,0
Viet Nam,VNM,WPRO,2023/7/1,2023-07,1,0
Viet Nam,VNM,WPRO,2023/9/1,2023-09,2,0
Viet Nam,VNM,WPRO,2023/10/1,2023-10,40,1
Viet Nam,VNM,WPRO,2023/11/1,2023-11,47,1
Viet Nam,VNM,WPRO,2023/12/1,2023-12,29,4
Viet Nam,VNM,WPRO,2024/1/1,2024-01,21,0
Viet Nam,VNM,WPRO,2024/2/1,2024-02,5,0
Viet Nam,VNM,WPRO,2024/3/1,2024-03,22,2
Viet Nam,VNM,WPRO,2024/5/1,2024-05,27,0
Viet Nam,VNM,WPRO,2024/6/1,2024-06,6,0
Viet Nam,VNM,WPRO,2024/7/1,2024-07,1,0
Viet Nam,VNM,WPRO,2024/8/1,2024-08,0,0
